,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア
578,2322621,1A1602,0,1,0,20001630521,0
579,2322621,1A1607,0,1,0,20001630522,0
580,2322625,1A1501,105840,1,105840,20001630831,5
581,2322625,1A1504,0,1,0,20001630832,0
582,2322625,1A1517,0,1,0,20001630833,0
583,2322625,1A1518,0,1,0,20001630834,0
584,2322625,1A1532,0,1,0,20001630835,0
585,2322625,1A1505,0,1,0,20001633641,0
586,2322625,1A1506,0,5,0,20001633642,0
587,2322625,1A1511,0,1,0,20001633643,0
588,2322627,200071,16200,1,16200,20001635121,2
589,2322627,300011,2160,1,2160,20001635122,0
590,2322627,1A1504,0,1,0,20001635971,0
591,2322627,1A1501,105840,1,105840,20001636621,5
592,2322627,1A1596,-18360,1,-18360,20001636622,0
593,2322627,1A1503,0,1,0,20001636861,0
594,2322627,1A1505,0,1,0,20001636862,0
595,2322627,1A1506,0,1,0,20001636863,0
596,2332270,200006,8640,1,8640,380000323281,1
597,2332270,300004,540,1,540,380000323282,0
598,2332313,1B2201,28080,1,28080,700000339201,4
599,2332313,1B2203,0,1,0,700000339202,0
600,2332313,200082,2268,1,2268,700000339203,0
601,2332313,400543,-2268,1,-2268,700000339204,0
602,2332313,200082,2268,1,2268,700000339205,0
603,2332313,400543,-2268,1,-2268,700000339206,0
604,2332460,1A1601,82080,1,82080,20001630161,3
605,2332460,1A1604,0,1,0,20001630162,0
606,2332460,1A1603,0,1,0,20001630163,0
607,2332460,1A1605,0,1,0,20001633651,0
608,2332460,1A1606,0,4,0,20001633652,0
609,2332530,200049,0,1,0,20001636241,0
610,2332530,1A1501,105840,1,105840,20001636242,5
611,2332530,1A1504,0,1,0,20001636243,0
612,2332530,1B2201,28080,1,28080,20001636244,4
613,2332530,1A1517,0,1,0,20001636245,0
614,2332530,1A1518,0,1,0,20001636246,0
615,2332530,1A1532,0,1,0,20001636247,0
616,2332530,1B2274,-10800,1,-10800,20001636248,0
617,2332530,1A1505,0,1,0,20001637751,0
618,2332530,1A1511,0,1,0,20001637752,0
619,2332530,1A1506,0,4,0,20001637753,0
620,2342092,200071,16200,1,16200,2050000006001,2
621,2342092,300006,3240,1,3240,2050000006002,0
622,2342092,300011,2160,1,2160,2050000006003,0
623,2342118,200071,16200,1,16200,60000738911,2
624,2342118,200006,8640,1,8640,60000738912,1
625,2352031,1B2201,28080,1,28080,20001633301,4
626,2352031,1B2202,0,1,0,20001633302,0
627,2352031,1B2203,0,1,0,20001633303,0
628,2352031,300011,2160,1,2160,20001633304,0
629,2352031,300004,540,1,540,20001633305,0
630,2411247,1B2203,0,1,0,380000323651,0
631,2411247,300004,540,1,540,380000323652,0
632,2411289,200073,8640,1,8640,20001638461,0
633,2412443,200006,8640,1,8640,550000202151,1
634,2412443,300004,540,1,540,550000202152,0
635,2412443,300009,1080,1,1080,550000202153,0
636,2412649,5A0026,5400,1,5400,20001635551,0
637,2412649,5A0028,-540,1,-540,20001635552,0
638,2412649,200006,8640,1,8640,380000322721,1
639,2412649,300004,540,1,540,380000322722,0
640,2412649,300007,3240,1,3240,380000322723,0
641,2412649,1B2302,0,1,0,700000341361,0
642,2412649,300010,2160,1,2160,700000341362,0
643,2412649,400546,-810,1,-810,700000341363,0
644,2412649,600034,5400,1,5400,700000341364,0
645,2412649,600096,2376,1,2376,700000341365,0
646,2412649,600002,391,1,391,700000341366,0
647,2412885,200073,8640,1,8640,20001638671,0
648,2412928,1B1612,0,1,0,20001634931,0
649,2412928,1B1607,0,1,0,20001634932,0
650,2412928,1B2201,28080,1,28080,20001634933,4
651,2412928,1B2203,0,1,0,20001634934,0
652,2412928,400543,-4320,1,-4320,20001634935,0
653,2412928,200035,2160,2,4320,20001634936,0
654,2412928,300004,540,1,540,20001634937,0
655,2412940,1B2209,0,1,0,20001628061,0
656,2412940,1B2201,28080,1,28080,20001628062,4
657,2412940,1B2203,0,1,0,20001628063,0
658,2412940,300011,2160,1,2160,20001628064,0
659,2412940,300004,540,1,540,20001628065,0
660,2412940,200035,2160,2,4320,20001628066,0
661,2412940,400543,-2160,2,-4320,20001628067,0
662,2413004,1B2202,0,1,0,20001635991,0
663,2413004,300014,5400,1,5400,20001635992,0
664,2413004,400555,-540,1,-540,20001635993,0
665,2413059,1B2202,0,1,0,20001628431,0
666,2413091,200006,8640,1,8640,1430000224311,1
667,2413091,300004,540,1,540,1430000224312,0
668,2413092,1A1503,0,1,0,20001637401,0
669,2413105,1B2202,0,1,0,20001634331,0
670,2413105,1B2203,0,1,0,20001634332,0
671,2413105,1B2201,28080,1,28080,20001634333,4
672,2413105,1B2202,0,1,0,20001634334,0
673,2413105,1B2203,0,1,0,20001634335,0
674,2413105,300011,2160,1,2160,20001634336,0
675,2413108,1B2201,28080,1,28080,20001629281,4
676,2413108,1B2202,0,1,0,20001629282,0
677,2413108,1B2203,0,1,0,20001629283,0
678,2413108,200035,2160,2,4320,20001629284,0
679,2413108,400543,-2160,2,-4320,20001629285,0
680,2413119,1A1502,0,1,0,20001636891,0
681,2413119,1A1506,0,4,0,20001636892,0
682,2413131,1A1502,0,1,0,20001629771,0
683,2413131,1A1507,0,6,0,20001629772,0
684,2413135,1A1502,0,1,0,20001637771,0
685,2413135,600098,216,1,216,20001637772,0
686,2422108,1A1502,0,1,0,20001632501,0
687,2422108,1A1506,0,1,0,20001632502,0
688,2422108,1A1507,0,1,0,20001632503,0
689,2422108,600090,1404,1,1404,20001632504,0
690,2432011,200009,8640,1,8640,20001637961,0
691,2432011,400021,-1728,1,-1728,20001637962,0
692,2432182,1B2201,28080,1,28080,1430000225091,4
693,2432182,1B2202,0,1,0,1430000225092,0
694,2432182,1B2203,0,1,0,1430000225093,0
695,2432182,300004,540,1,540,1430000225094,0
696,2432182,300011,2160,1,2160,1430000225095,0
697,2432182,400543,-2268,2,-4536,1430000225096,0
698,2432182,200082,2268,2,4536,1430000225097,0
699,2432208,200016,3240,1,3240,20001635181,0
700,2432208,400544,-1080,1,-1080,20001635182,0
701,2432208,600033,2592,1,2592,20001635183,0
702,2451112,200073,8640,1,8640,20001632071,0
703,2451112,200006,8640,1,8640,20001632072,1
704,2451112,300011,2160,1,2160,20001632073,0
705,2451112,300004,540,1,540,20001632074,0
706,2451112,400021,-3996,1,-3996,20001632075,0
707,2451112,600096,2376,1,2376,20001632076,0
708,2451112,600059,810,1,810,20001632077,0
709,2452268,1A1503,0,1,0,20001628481,0
710,2452268,1A1595,0,1,0,20001628482,0
711,2452268,200071,16200,1,16200,20001628483,2
712,2452268,400021,-3240,1,-3240,20001628484,0
713,2452268,300013,1080,1,1080,20001628485,0
714,2452268,200073,8640,1,8640,20001638271,0
715,2512412,1B2202,0,1,0,530000901181,0
716,2512412,1B2203,0,1,0,530000901182,0
717,2512412,300011,2160,1,2160,530000901183,0
718,2512412,300017,3240,1,3240,530000901184,0
719,2512412,200081,2052,4,8208,530000901185,0
720,2512412,400543,-2052,4,-8208,530000901186,0
721,2512412,600089,1620,1,1620,530000901187,0
722,2512412,600019,1944,1,1944,530000901188,0
723,2512412,1B2201,28080,1,28080,530000901189,4
724,2512412,1B2201,28080,1,28080,530000901190,4
725,2512488,300106,0,1,0,20001629321,0
726,2512488,1B2203,0,1,0,20001629322,0
727,2512488,1B2202,0,1,0,20001629323,0
728,2512488,300011,2160,1,2160,20001629324,0
729,2512488,1B2295,0,1,0,20001629325,0
730,2512488,1B2201,28080,1,28080,20001629326,4
731,2512488,200035,2160,2,4320,20001629327,0
732,2512488,400543,-2160,2,-4320,20001629328,0
733,2512657,200082,2268,5,11340,20001635241,0
734,2512719,200006,8640,1,8640,20001633811,1
735,2512719,400021,-1728,1,-1728,20001633812,0
736,2512719,300004,540,1,540,20001633813,0
737,2512736,1A1604,0,1,0,20001628911,0
738,2512736,1A1632,8640,1,8640,20001628912,0
739,2512736,1A1601,82080,1,82080,20001629501,3
740,2512736,1A1632,-8640,1,-8640,20001629502,0
741,2512736,1A1605,0,1,0,20001630221,0
742,2512736,600006,329,1,329,20001630222,0
743,2512736,1A1606,0,4,0,20001630223,0
744,2512737,600096,2376,1,2376,20001635941,0
745,2512737,600023,1625,1,1625,20001635942,0
746,2512737,600030,1700,1,1700,20001635943,0
747,2512737,600001,391,1,391,20001635951,0
748,2522238,1B2203,0,1,0,20001637451,0
749,2522238,1B2202,0,1,0,20001637452,0
750,2522243,200032,0,1,0,20001630881,0
751,2522243,1A1501,105840,1,105840,20001630882,5
752,2522243,1A1504,0,1,0,20001630883,0
753,2522243,1B2201,28080,1,28080,20001630884,4
754,2522243,1B2274,-10800,1,-10800,20001630885,0
755,2522243,1A1517,0,1,0,20001630886,0
756,2522243,1A1518,0,1,0,20001630887,0
757,2522243,1A1532,0,1,0,20001630888,0
758,2522243,1A1505,0,1,0,20001633011,0
759,2522243,1A1506,0,4,0,20001633012,0
760,2522243,1A1511,0,1,0,20001633013,0
761,2522244,200101,16200,1,16200,20001632051,0
762,2522244,200102,0,1,0,20001632052,0
763,2522244,200103,0,1,0,20001634471,0
764,2522244,200104,0,2,0,20001634472,0
765,2522244,200110,0,1,0,20001634473,0
766,2522244,200081,2052,2,4104,20001634474,0
767,2522245,1A1503,8640,1,8640,20001632651,0
768,2552115,200071,16200,1,16200,20001636681,2
769,2552115,300011,2160,1,2160,20001636682,0
770,2552115,600096,2376,1,2376,20001636683,0
771,2552115,600001,391,1,391,20001636684,0
772,2552161,1A1502,0,1,0,20001635601,0
773,2610121,200006,8640,1,8640,20001633041,1
774,2610121,300017,3240,1,3240,20001633042,0
775,2610121,400021,-2376,1,-2376,20001633043,0
776,2610121,600096,2376,1,2376,20001633044,0
777,2610121,600097,648,1,648,20001633045,0
778,2612073,200006,8640,1,8640,820000262811,1
779,2612073,300004,540,1,540,820000262812,0
780,2612073,400021,-1728,1,-1728,820000262813,0
781,2612346,1B2201,28080,1,28080,20001637941,4
782,2612346,200035,2160,2,4320,20001637942,0
783,2612346,400543,-2160,2,-4320,20001637943,0
784,2612541,1B2201,28080,1,28080,20001630631,4
785,2612541,1B2202,0,1,0,20001630632,0
786,2612541,1B2203,0,1,0,20001630633,0
787,2612541,300011,2160,1,2160,20001630634,0
788,2612541,300004,540,1,540,20001630635,0
789,2612541,400543,-1944,2,-3888,20001630636,0
790,2612541,200080,1944,2,3888,20001630637,0
791,2612541,5A0014,0,1,0,530000900171,0
792,2612541,5A0028,0,1,0,530000900172,0
793,2612555,200006,8640,1,8640,20001628511,1
794,2612568,300014,5400,1,5400,20001628651,0
795,2612568,1B2206,0,4,0,20001628652,0
796,2612568,1B2202,0,1,0,20001628653,0
797,2612583,5A0014,0,1,0,20001629371,0
798,2612583,600006,329,1,329,20001629372,0
799,2612583,200080,1944,1,1944,20001629373,0
800,2612583,5A0014,0,1,0,20001636931,0
801,2612606,1A1501,105840,1,105840,20001635231,5
802,2612606,1B2201,28080,1,28080,20001635232,4
803,2612606,1A1503,0,1,0,20001635233,0
804,2612606,1B2274,-10800,1,-10800,20001635234,0
805,2612606,1A1517,0,1,0,20001635235,0
806,2612606,1A1518,0,1,0,20001635236,0
807,2612606,1A1533,0,1,0,20001635237,0
808,2612606,1A1504,0,1,0,20001637861,0
809,2612607,200081,2052,1,2052,20001636691,0
810,2612607,200035,2160,1,2160,20001636692,0
811,2622078,1B2002,0,1,0,20001629811,0
812,2622078,300106,0,1,0,20001629812,0
813,2622078,600090,1404,1,1404,20001629813,0
814,2622078,002600044,1300,1,1300,20001629814,0
815,2630057,200006,8640,1,8640,1430000224281,1
816,2631145,1B2298,0,1,0,20001638701,0
817,2631152,5A0021,0,1,0,20001628111,0
818,2631152,5A0028,0,1,0,20001628112,0
819,2631152,5A0021,0,1,0,1200000288761,0
820,2632193,5B0001,8890,1,8890,700000339581,0
821,2632193,0705B0021,0,1,0,700000339582,0
822,2632193,0705B0022,0,1,0,700000339583,0
823,2632193,0705B0010,0,1,0,700000339584,0
824,2632193,0705B0011,0,1,0,700000339585,0
825,2632193,200006,8640,1,8640,700000339591,1
826,2632193,300004,540,1,540,700000339592,0
827,2632193,600066,2376,1,2376,700000339593,0
828,2632193,0705A0097,540,1,540,700000340361,0
829,2632193,0705A0118,1620,1,1620,700000340362,0
830,2632193,0705A0023,10800,2,21600,700000340363,0
831,2632193,070000002,0,1,0,700000340364,0
832,2632193,070000015,0,1,0,700000340365,0
833,2632193,,0,1,0,700000341661,0
834,2632206,300106,0,1,0,20001628101,0
835,2632206,300107,0,1,0,20001628102,0
836,2632206,1B2202,0,1,0,20001628103,0
837,2632206,1B2203,0,1,0,20001628104,0
838,2632206,300011,2160,1,2160,20001628105,0
839,2632206,1B2295,0,1,0,20001628106,0
840,2632206,600090,1404,1,1404,20001628107,0
841,2632206,600020,2160,1,2160,20001628108,0
842,2632237,300011,2160,1,2160,20001630911,0
843,2632237,300012,2160,1,2160,20001630912,0
844,2632237,1B1613,0,1,0,20001630913,0
845,2632263,1B2201,28080,1,28080,20001635301,4
846,2632263,1B2202,0,1,0,20001635302,0
847,2632263,1B2203,0,1,0,20001635303,0
848,2632263,300011,2160,1,2160,20001635304,0
849,2632263,300004,540,1,540,20001635305,0
850,2632263,200035,2160,2,4320,20001635306,0
851,2632263,400543,-2160,2,-4320,20001635307,0
852,2632263,300013,1080,1,1080,20001635308,0
853,2632279,200006,8640,1,8640,20001631321,1
854,2632279,300004,540,1,540,20001631322,0
855,2632279,400021,-1728,1,-1728,20001631323,0
856,2632507,1A1303,0,1,0,20001630351,0
857,2632507,1A1304,0,2,0,20001630352,0
858,2632507,200080,1944,1,1944,20001630353,0
859,2632507,200081,2052,1,2052,20001630354,0
860,2632507,600095,2376,1,2376,20001630355,0
861,2632507,600063,648,1,648,20001630356,0
862,2632507,1A1311,0,1,0,20001632451,0
863,2632507,600032,4320,1,4320,20001632452,0
864,2632507,600033,2592,2,5184,20001632453,0
865,2632507,600034,5400,1,5400,20001632454,0
866,2632507,400545,-1037,1,-1037,20001632455,0
867,2632507,400546,-810,1,-810,20001632456,0
868,2632507,400547,-648,1,-648,20001632457,0
869,2632517,1A1505,0,1,0,20001629841,0
870,2632518,200073,8640,1,8640,20001628521,0
871,2632518,400548,0,1,0,20001628522,0
872,2632518,000006,-8640,1,-8640,20001634271,0
873,2632519,200049,0,1,0,20001633101,0
874,2632519,1A1601,82080,1,82080,20001633102,3
875,2632519,1A1603,0,1,0,20001633103,0
876,2632519,1A1604,0,1,0,20001633104,0
877,2632519,1A1605,0,1,0,20001635261,0
878,2632519,1A1606,0,2,0,20001635262,0
879,2652165,1B2202,0,1,0,20001629461,0
880,2652165,1B2203,0,1,0,20001629462,0
881,2652165,1B2295,0,1,0,20001629463,0
882,2652165,300011,2160,1,2160,20001629464,0
883,2652165,300004,540,1,540,20001629465,0
884,2652252,200049,0,1,0,20001629441,0
885,2652252,1A1504,8640,1,8640,20001629442,0
886,2652252,1A1501,105840,1,105840,20001630301,5
887,2652252,400018,-2160,1,-2160,20001630302,0
888,2652252,1A1596,-8640,1,-8640,20001630303,0
889,2652252,1A1505,0,1,0,20001632191,0
890,2652252,1A1506,0,1,0,20001632192,0
891,2652252,200016,3240,1,3240,20001632193,0
892,2652252,600033,2592,1,2592,20001632194,0
893,2652252,400544,-1080,1,-1080,20001632195,0
894,2652252,1A1507,0,3,0,20001632196,0
895,2652252,1A1517,0,1,0,20001632197,0
896,2652252,1A1518,0,1,0,20001632198,0
897,2652252,1A1532,0,1,0,20001632199,0
898,2711224,1B2201,28080,1,28080,20001634711,4
899,2711224,400543,-2160,2,-4320,20001634712,0
900,2711224,200035,2160,2,4320,20001634713,0
901,2712524,200006,8640,1,8640,1430000220631,1
902,2712524,300004,540,1,540,1430000220632,0
903,2712524,300007,3240,1,3240,1430000220633,0
904,2712575,1A1502,0,1,0,20001634951,0
905,2712575,1A1503,0,1,0,20001634952,0
906,2712575,1A1506,0,4,0,20001634953,0
907,2712575,600087,0,1,0,20001634954,0
908,2712575,300017,3240,1,3240,20001634955,0
909,2722007,200006,8640,1,8640,20001636341,1
910,2722007,200073,8640,1,8640,20001636342,0
911,2722007,300011,2160,1,2160,20001636343,0
912,2722007,400021,-3456,1,-3456,20001636344,0
913,2722007,200080,1944,2,3888,20001636345,0
914,2722349,5A0014,0,1,0,20001631351,0
915,2722349,1B2202,0,1,0,20001634201,0
916,2722349,1B2203,0,1,0,20001634202,0
917,2722349,300011,2160,1,2160,20001634203,0
918,2722349,300017,3240,1,3240,20001634204,0
919,2722379,200073,8640,1,8640,160000638761,0
920,2722379,300012,2160,1,2160,160000638762,0
921,2722379,200035,2160,1,2160,160000638763,0
922,2722424,1B2201,28080,1,28080,20001629871,4
923,2722424,1B2202,0,1,0,20001629872,0
924,2722424,300014,5400,1,5400,20001629873,0
925,2722424,400543,-4320,1,-4320,20001629874,0
926,2722424,200035,2160,2,4320,20001629875,0
927,2722451,1B2202,0,1,0,20001628531,0
928,2722451,1B2203,0,1,0,20001628532,0
929,2722451,1B2206,0,4,0,20001628533,0
930,2722451,1B2295,0,1,0,20001628534,0
931,2722451,300011,2160,1,2160,20001628535,0
932,2722451,300004,540,1,540,20001628536,0
933,2722451,600096,2376,1,2376,20001628537,0
934,2722485,1B2202,0,1,0,320000505571,0
935,2722485,1B2201,28080,1,28080,320000505572,4
936,2722485,400543,-2268,2,-4536,320000505573,0
937,2722485,200082,2268,2,4536,320000505574,0
938,2752182,1B2202,0,1,0,20001637501,0
939,2752182,1B2203,0,1,0,20001637502,0
940,2752182,1B2295,0,1,0,20001637503,0
941,2752182,300019,6480,1,6480,20001637504,0
942,2752182,400558,-540,1,-540,20001637505,0
943,2752219,1B2201,28080,1,28080,20001628541,4
944,2752219,1B2295,0,1,0,20001628542,0
945,2752219,1B2202,0,1,0,20001628543,0
946,2752219,1B2203,0,1,0,20001628544,0
947,2752219,300015,6480,1,6480,20001628545,0
948,2752219,400469,-1080,1,-1080,20001628546,0
949,2752219,1B0402,0,1,0,20001634361,0
950,2752219,002600043,1490,1,1490,20001634362,0
951,2752281,200006,8640,1,8640,20001632751,1
952,2812133,200073,8640,1,8640,2350000008091,0
953,2812133,400535,-8640,1,-8640,2350000008092,0
954,2812166,5A0021,0,1,0,20001633071,0
955,2812277,1B2202,0,1,0,20001631401,0
956,2812277,1B2203,0,1,0,20001631402,0
957,2812277,300011,2160,1,2160,20001631403,0
958,2812277,300104,0,1,0,20001631404,0
959,2812277,300107,0,1,0,20001631405,0
960,2812718,1B2102,0,1,0,20001629251,0
961,2812718,300017,3240,1,3240,20001629252,0
962,2812725,200006,8640,1,8640,20001638471,1
963,2812729,1A1502,0,1,0,20001638751,0
964,2812738,200007,16200,1,16200,20001629661,0
965,2812738,200101,16200,1,16200,20001629662,0
966,2812738,200102,0,1,0,20001629663,0
967,2812738,600019,1944,1,1944,20001629664,0
968,2812738,600009,771,1,771,20001629665,0
969,2812738,200103,0,1,0,20001631811,0
970,2812738,200104,0,2,0,20001631812,0
971,2812738,200110,0,1,0,20001631813,0
972,2812739,1A1501,105840,1,105840,20001634191,5
973,2812739,1A1504,0,1,0,20001634192,0
974,2812739,1B2201,28080,1,28080,20001634193,4
975,2812739,1B2274,-10800,1,-10800,20001634194,0
976,2812739,1A1517,0,1,0,20001634195,0
977,2812739,1A1518,0,1,0,20001634196,0
978,2812739,1A1533,0,1,0,20001634197,0
979,2812739,1A1505,0,1,0,20001636061,0
980,2812739,1A1506,0,4,0,20001636062,0
981,2812739,1A1511,0,3,0,20001636063,0
982,2812740,200049,0,1,0,20001637521,0
983,2812740,1A1501,105840,1,105840,20001637522,5
984,2812740,1A1504,0,1,0,20001637523,0
985,2812740,1A1517,0,1,0,20001637524,0
986,2812740,1A1518,0,1,0,20001637525,0
987,2812740,1A1532,0,1,0,20001637526,0
988,2812740,1B2201,28080,1,28080,20001637527,4
989,2812740,1B2274,-10800,1,-10800,20001637528,0
990,2852125,200073,8640,1,8640,20001632741,0
991,2852125,300011,2160,1,2160,20001632742,0
992,2852125,300012,2160,1,2160,20001632743,0
993,2852125,400021,-2592,1,-2592,20001632744,0
994,2852125,600002,391,1,391,20001632745,0
995,2852169,1B2203,0,1,0,20001630651,0
996,2852169,1B2295,0,1,0,20001630652,0
997,2852169,1B2201,28080,1,28080,20001630653,4
998,2852169,1B2209,0,1,0,20001630654,0
999,2852169,300011,2160,1,2160,20001630655,0
1000,2852169,300004,540,1,540,20001630656,0
1001,2852169,200080,1944,2,3888,20001630657,0
1002,2852169,400543,-1944,2,-3888,20001630658,0
1003,2852345,1B2202,0,1,0,20001628181,0
1004,2852364,1A1502,0,1,0,20001628171,0
1005,2852364,1A1507,0,7,0,20001628172,0
1006,2852368,200049,0,1,0,20001628611,0
1007,2852368,5A0029,0,1,0,20001629691,0
1008,2852368,1B2101,30240,1,30240,20001629901,0
1009,2852368,1B2102,0,1,0,20001629902,0
1010,2852369,200049,0,1,0,20001631421,0
1011,2852369,200071,16200,1,16200,20001631422,2
1012,2912118,1B2203,0,1,0,530000895871,0
1013,2912264,1B2202,0,1,0,20001629921,0
1014,2912264,1B2203,0,1,0,20001629922,0
1015,2912264,300011,2160,1,2160,20001629923,0
1016,2912264,300004,540,1,540,20001629924,0
1017,2912264,1B2295,0,1,0,20001629925,0
1018,2912264,1B2201,28080,1,28080,20001629926,4
1019,2912264,200081,2052,2,4104,20001629927,0
1020,2912264,400543,-2052,2,-4104,20001629928,0
1021,2912264,600089,1620,1,1620,20001629929,0
1022,2912264,600090,1404,1,1404,20001629930,0
1023,2912282,200071,16200,1,16200,20001628551,2
1024,2912282,300011,2160,1,2160,20001628552,0
1025,2912282,300003,1080,1,1080,20001628553,0
1026,2912282,400021,-3240,1,-3240,20001628554,0
1027,2912316,1A1502,0,1,0,20001636371,0
1028,2912316,1A1503,0,1,0,20001636372,0
1029,2912316,1A1507,0,3,0,20001636373,0
1030,3112049,200071,16200,1,16200,30000234151,2
1031,3112049,400530,0,1,0,30000234152,0
1032,3112049,300011,2160,1,2160,30000234153,0
1033,3112049,1A1701,51840,1,51840,30000235031,0
1034,3112049,1A1702,0,1,0,30000235032,0
1035,3112049,1A1702,0,1,0,30000235591,0
1036,3112049,1A1703,0,1,0,30000236171,0
1037,3112049,1B2201,28080,1,28080,30000236172,4
1038,3112049,1A1795,0,1,0,30000236173,0
1039,3112049,300007,3240,1,3240,30000236174,0
1040,3112049,400543,-3240,1,-3240,30000236175,0
1041,3122063,200073,8640,1,8640,30000235331,0
